Rating,Name,Rating Agency Name,Date,Sector,currentRatio,cashRatio,daysOfSalesOutstanding,netProfitMargin,grossProfitMargin,returnOnCapitalEmployed,returnOnEquity,assetTurnover,fixedAssetTurnover,debtEquityRatio,debtRatio,effectiveTaxRate,freeCashFlowOperatingCashFlowRatio,freeCashFlowPerShare,enterpriseValueMultiple,operatingCashFlowPerShare,operatingCashFlowSalesRatio,payablesTurnover
A,Company 466,Rating agency 1,4/22/2015,Capital Goods,-0.410028965,-1.266454179,0.339910238,-0.066618773,-0.730628722,2.131747195,3.760369805,1.213300636,0.750005035,2.211204001,1.514317606,0.163314491,0.131440211,-0.056588402,0.16898187,-0.201660139,-0.449922058,0.430904797
BB,Company 166,Rating agency 3,4/22/2015,Capital Goods,0.772055903,0.125603689,0.089025372,-0.115762571,-1.071206533,-0.09807431,0.466652982,0.796711643,0.16589546,0.096322051,0.271750083,-0.467093697,-0.010523938,-0.098821621,0.150204626,-0.370492093,-0.457115501,0.610815703
A,Company 129,Rating agency 1,4/23/2015,Technology,-0.1369584,0.204552332,0.476087533,0.155388308,-0.390351438,0.621691121,0.39464602,0.342003898,0.748958556,0.027626915,-0.211763781,0.116187276,0.440121874,0.051574313,0.002967822,0.005489448,-0.235947973,0.445262348
B,Company 201,Rating agency 3,4/23/2015,Energy,-1.551698386,-0.818093037,-0.069014095,-0.477436926,1.497314539,-0.706621252,-0.022201642,-0.62223855,-1.344785241,0.29195662,0.866838461,0.104309079,0.612233946,0.139487603,-0.1488009,0.126499873,0.861033595,-1.743184928
BBB,Company 90,Rating agency 1,4/23/2015,Health Care,2.041013338,0.554473181,0.350624592,1.152865185,0.834476791,0.087770924,0.342744816,-0.829303309,0.175485275,0.048704567,-0.062312553,-0.065750359,0.491613048,0.241261897,0.266648977,0.442688178,0.597337683,-0.206533638
BBB,Company 502,Rating agency 3,4/24/2015,Health Care,0.487159483,0.568295456,0.658215209,-0.209504132,-1.245551618,0.279304466,-0.79593462,0.097415598,-0.289025367,0.062091191,0.06652762,0.098680738,0.385894984,0.03235869,0.188455355,-0.028553082,-0.02487027,0.455021349
A,Company 365,Rating agency 1,4/27/2015,Miscellaneous,-0.055104113,0.257937634,-0.38241064,-0.396442782,0.514149943,0.412831372,-3.37842302,-0.490259003,0.485547014,0.009785516,-0.442077286,0.660618506,0.395884251,0.006070127,-0.058801404,-0.118523097,0.318990539,1.021679524
BBB,Company 465,Rating agency 1,4/28/2015,Consumer Durables,-1.450352063,-0.482226406,-0.099127061,0.272219073,0.390703401,1.355574902,0.818903893,0.50503396,1.214876825,0.042417145,-0.065960956,0.145851022,0.461430542,0.056866462,0.025485315,-0.0079165,-0.105721761,0.345877981
A,Company 18,Rating agency 1,4/29/2015,Capital Goods,-0.602766937,-0.485747149,-2.446369468,0.036295636,-1.207434642,1.004588464,2.211103049,0.740425385,0.764609503,0.739329351,1.230154027,0.133158701,0.402037065,0.232049058,0.067531911,0.506337457,-0.355068449,1.591958224
BBB,Company 516,Rating agency 1,4/29/2015,Health Care,-0.218786394,-1.632041122,0.500036105,-0.028855895,1.482099425,-0.066044751,0.010575518,0.38615249,-0.196777317,0.024274093,-0.309036499,0.351759574,0.239048491,0.122854827,0.049946067,0.387653211,-0.221253999,-1.777398613
B,Company 443,Rating agency 3,4/30/2015,Energy,-2.383726464,-2.191237417,-0.195014036,-0.948661296,1.475323985,-0.968976513,-0.022201642,-1.014952946,-1.60458696,0.044641614,-0.081449454,0.128835152,-1.214826996,-0.37540801,-0.059459524,0.249650217,1.264692662,-1.777398613
BBB,Company 353,Rating agency 1,4/30/2015,Consumer Services,-0.702322358,-0.192244465,0.089846576,0.191868551,1.142892003,-0.495080024,-0.996440468,-1.38942,-1.310837542,0.0934016,0.249511618,-0.155954018,0.140192159,-0.029149899,0.329213104,-0.068910916,0.655032821,-0.515474413
BBB,Company 211,Rating agency 1,4/30/2015,Basic Industries,1.944699083,-0.331135038,0.242208334,-0.214947442,-0.791705594,-0.019890264,-0.514356455,0.812746287,0.49320603,-0.023775087,-0.931582779,0.135036042,0.071069581,-0.051703071,-0.005072357,-0.116827653,-0.519542074,1.645403582
BBB,Company 253,Rating agency 3,4/30/2015,Energy,-1.365057759,-2.205753351,0.282780139,0.791704553,1.515000412,0.332678277,0.319778229,-0.727086583,-1.387304264,0.085534968,0.184006567,0.186804556,0.619164967,0.213307021,-0.02076975,0.294136841,1.212777907,-1.777398613
A,Company 101,Rating agency 1,05/01/2015,Consumer Non-Durables,-0.752268216,-0.660844054,-0.136476434,0.058626316,0.461755579,1.747444942,2.305785482,0.923968288,0.724067266,0.642717225,1.213374173,0.108184302,0.373917609,0.032994652,0.031474608,-0.008421691,-0.280578774,0.240850513
B,Company 244,Rating agency 3,05/04/2015,Energy,2.430392011,1.900871757,0.777390912,1.566086867,1.482120862,-0.373077184,-0.022201642,-1.734222306,-1.338530018,-0.583906338,2.440212345,-0.131820069,-7.131213658,-0.251671887,0.856623814,-0.718248703,-0.144484723,-1.777398613
A,Company 288,Rating agency 4,05/05/2015,Basic Industries,1.834387597,1.61681181,0.479226153,1.121081104,-0.273518808,0.057783734,-0.272167464,-0.707738105,-0.891409992,-0.074845868,-2.752920038,0.253493008,0.585076954,0.00437892,0.046897266,-0.230310092,0.730201194,0.159426101
AA,Company 177,Rating agency 1,05/05/2015,Capital Goods,-0.358680683,0.170151789,0.370167053,0.051018603,-0.034370284,0.813060477,0.412351925,0.351245896,0.746398804,0.080656041,0.176580756,0.121568587,0.467923271,0.227936723,0.072154588,0.430389533,-0.240299228,0.410582833
BB,Company 154,Rating agency 1,05/05/2015,Energy,-1.396729538,-0.997571367,0.576702803,-0.295170392,1.506239846,-0.558674314,-2.723116397,-1.13397988,-1.605779724,0.028325318,-0.214556217,0.331429809,0.610199132,0.408695168,0.24705873,0.650096227,0.9836138,-1.777398613
BB,Company 135,Rating agency 1,05/06/2015,Basic Industries,0.249692554,0.30287098,-2.446369468,-0.378481985,-1.201087646,-0.493098324,-1.821175108,0.879350506,0.167200815,0.101651795,0.280766591,0.210187869,0.337573867,0.153119047,-0.069276683,0.377657402,-0.353705301,0.500673519
BBB,Company 83,Rating agency 1,05/07/2015,Energy,-0.182705223,-0.665677249,0.580163886,-0.395997314,1.494615329,-0.632692353,-3.37842302,-1.030096106,-1.576790168,-0.013682813,-0.752352429,2.228424179,0.605554604,0.140130664,0.105205665,0.118868485,0.887967626,-1.777398613
BBB,Company 40,Rating agency 1,05/07/2015,Energy,-0.220913937,0.506233964,0.436655382,0.793782399,1.005344966,-0.058595776,-0.359181007,-0.805351245,-1.286494394,-0.040557756,-1.394371343,0.127370148,-0.686514788,-0.262134145,-0.108007477,0.63877468,0.505885695,-0.437175047
A,Company 99,Rating agency 1,05/08/2015,Consumer Durables,0.073960201,0.239915658,-2.446369468,-0.026163418,-0.698699875,0.454289147,0.153533394,0.387276753,0.568494752,0.053359012,-0.046672827,-0.131820069,0.611673217,-0.071072128,-0.018382632,-0.50469922,-0.315536476,0.215570501
BB,Company 396,Rating agency 1,05/08/2015,Capital Goods,0.475741605,0.106852728,-2.446369468,-0.165915577,-0.94440097,-0.083714402,0.085083772,0.742641604,0.831184241,0.07641822,0.122977486,-0.021258278,0.424624718,-0.014772772,-0.035616633,-0.218316785,-0.448890531,0.468754315
A,Company 183,Rating agency 1,05/11/2015,Capital Goods,-0.209181812,0.70950502,0.284714912,0.080895249,0.167591468,0.512697955,0.751805116,0.400625242,0.654369756,0.142050625,0.472200879,0.119160933,0.395222773,0.23735587,0.056945567,0.523136752,-0.285451758,0.471622441
BBB,Company 241,Rating agency 1,05/12/2015,Consumer Services,-2.383726464,-0.537015877,-2.446369468,1.048637503,-1.486396743,-0.489682067,-0.940480017,-1.838538979,-2.030837645,0.00499607,-0.519419543,-0.129106162,0.618908979,0.010187164,0.340931807,-0.22653406,0.791850139,1.149472247
A,Company 35,Rating agency 4,5/13/2015,Technology,1.524919628,1.211631121,0.111740092,1.439629499,0.283477209,1.044296813,0.364003257,-0.156242782,0.836039605,-0.090260284,-3.227035373,-0.008244403,0.484048749,0.046633111,0.186868695,-0.039283025,0.361816972,0.04033472
B,Company 444,Rating agency 3,5/13/2015,Consumer Non-Durables,0.737619435,0.521098203,0.56165649,-1.136695185,-0.762737392,-1.136859517,-0.022201642,-0.756778399,-0.0071386,0.116372998,0.362020065,0.037494174,-0.036288703,-0.069322915,-8.381641953,-0.116657091,-0.384282855,0.469613524
BBB,Company 31,Rating agency 1,5/13/2015,Basic Industries,0.59671223,-0.62825372,0.622448812,-0.106887992,-0.952974146,-0.130890584,-0.376331081,0.380275273,-0.156699255,-0.005000132,-0.659397628,0.228663622,0.063383816,-0.047667052,-0.013875899,-0.081099959,-0.352652169,0.173371263
BBB,Company 333,Rating agency 1,5/13/2015,Capital Goods,-0.239852783,0.062148978,0.407306993,-0.198437213,-1.300262975,0.592023135,0.497212226,1.230551904,0.859103674,0.090294484,0.234497755,0.002482948,0.152129562,0.113700567,0.032064382,0.459163171,-0.459074306,0.271232011
B,Company 271,Rating agency 4,5/14/2015,Energy,-0.796808419,-1.667822373,-0.071079012,-0.258260564,1.510206178,-0.338242012,-1.23970354,0.693826203,-0.148830172,-0.072623275,-2.590473399,-0.108862661,-1.130140796,-0.217152835,0.433113807,-0.278271491,-0.385771282,-1.777398613
A,Company 13,Rating agency 1,5/15/2015,Public Utilities,-0.918119977,-1.413967147,3.050910185,5.191175032,1.489167431,-0.07428418,-1.127078403,-5.207600338,-3.439338404,-0.079897446,-3.087259487,0.190616645,-0.019424848,-0.055458015,0.102510206,-0.044279977,8.266179045,-0.403730119
B,Company 296,Rating agency 3,5/15/2015,Transportation,0.540305871,1.181836667,0.74509234,-0.915243294,-0.553630465,-0.488659934,-0.022201642,-1.316882567,-1.499206011,0.045120718,-0.179565034,-0.133136622,-7.131213658,-1.149306211,0.109155381,-0.034316685,-0.316539075,0.393047006
A,Company 21,Rating agency 1,5/18/2015,Health Care,-0.218808461,-0.480133517,-0.076934219,-0.225200429,-1.002629981,0.504298119,-0.193229724,1.182780921,1.09292225,-0.019021052,-0.887284019,0.200875777,0.355186074,0.069837301,0.115678376,0.121665063,-0.441233556,1.212525381
A,Company 25,Rating agency 4,5/18/2015,Energy,-0.336479594,0.292018334,0.686425659,0.086355426,-0.299328022,1.100265776,0.422073713,0.53354948,0.515398537,0.023543328,-0.319329975,0.167041872,0.409677459,0.032022199,0.106824,-0.038754488,-0.153155339,0.040405914
BBB,Company 273,Rating agency 3,5/19/2015,Consumer Non-Durables,0.30334645,0.677545542,0.218264642,0.019655041,-0.65995744,0.948926152,-0.031920822,0.278329241,-0.010677554,0.01535465,-0.359847111,-0.01383091,0.341341927,-0.14189688,-0.068115212,-0.813023842,-0.634079199,0.188331947
BBB,Company 572,Rating agency 3,5/19/2015,Technology,-0.767856421,-0.183326385,0.503287093,0.459478109,1.069759746,0.537212118,0.504725542,-0.158426676,1.105621832,0.065915745,0.096081593,0.154971073,0.391089712,0.025934862,0.000628138,-0.048924631,0.157544749,-1.178739839
A,Company 272,Rating agency 3,5/20/2015,Capital Goods,0.399817399,0.702010613,-2.446369468,0.08766247,-1.535747425,0.266650795,0.344351123,0.189097613,0.532275196,0.087100902,0.173582065,0.147256728,0.471393099,0.070043722,0.05512303,0.025448311,-0.19196846,0.315804245
A,Company 389,Rating agency 1,5/20/2015,Health Care,-0.761457944,-0.838188043,0.061487429,-0.029960142,-0.66874705,1.295477972,0.462862869,1.078250566,1.008846679,-0.025131687,-0.970359306,0.202209654,0.220442431,0.021040508,0.040049139,0.071085423,-0.383372611,1.431399381
BBB,Company 254,Rating agency 2,5/21/2015,Finance,-0.786612793,0.677407842,0.617060401,-0.534289467,0.521202883,-0.49286638,-0.022201642,0.184949929,1.384269029,0.943678438,1.283659417,2.228424179,0.530975449,0.027830604,1.653440777,-0.127662392,0.11053896,0.525017436
CCC,Company 378,Rating agency 1,5/22/2015,Health Care,-1.386593325,-0.555151337,-0.467021291,-0.619100294,1.526864168,-0.93508366,-0.022201642,-0.578630262,-1.218822062,0.142609171,0.470884802,0.325787384,-0.775845464,-0.160367809,0.287390569,-0.511367974,-0.42364117,-1.777398613
A,Company 266,Rating agency 2,5/26/2015,Health Care,-0.617728134,0.239229527,0.526815397,0.283221699,0.75145459,0.308853377,0.076987776,-0.179888441,-0.122339006,0.026203126,-0.261221087,0.042719632,0.544841329,0.015766021,0.30182395,-0.171903144,0.052459712,-0.063910659
AA,Company 7,Rating agency 1,5/26/2015,Public Utilities,-0.699851685,-0.241170987,-1.813385922,0.037220989,1.508334453,-0.339664931,-1.243658316,-1.231212946,-1.410387512,0.076061021,0.129158603,0.209450457,-0.244314839,-0.070011857,0.110582045,0.303270841,0.211346215,-0.219022848
BB,Company 76,Rating agency 1,5/26/2015,Energy,0.046787581,0.747921937,-1.801622581,-1.447521646,1.47983165,-1.252179283,-0.022201642,-0.711339992,-1.271212556,-0.006849838,-0.671530091,-0.203281836,-0.431272827,-0.135457467,-5.303185004,0.042836945,0.11357702,-1.777398613
BB,Company 146,Rating agency 1,5/26/2015,Energy,-0.435778686,0.534946957,-2.400249256,0.82507247,1.528146415,0.187807429,-0.279919101,-0.878140631,0.887607924,-0.021578221,-0.931165914,0.183311882,0.617083871,0.527230731,-0.047026996,0.848132157,1.152702182,-1.777398613
A,Company 64,Rating agency 1,5/27/2015,Consumer Non-Durables,1.156675806,0.849451267,0.349463171,-0.077604571,-0.991527394,0.320544963,0.128571033,0.677975055,-0.009477666,0.018348012,-0.32692089,0.127129988,0.232094477,0.110017286,0.043677806,0.355774883,-0.237857525,0.727028583
BBB,Company 291,Rating agency 1,5/27/2015,Basic Industries,0.191772121,0.339406851,0.195119445,-0.296617118,-0.996177998,-0.309622074,-0.400276231,0.873785521,0.505198852,0.125066812,0.387586348,-0.021547278,0.164289631,-0.087859424,0.19578877,-0.414238698,-0.453205777,0.522825883
A,Company 344,Rating agency 1,5/28/2015,Public Utilities,-1.218939877,-1.833153491,0.111229331,-0.118644136,1.5212197,-0.426888482,-1.033970261,-0.713490897,2.374524377,0.114394148,0.324595826,0.103405391,-0.96337632,-0.202231115,0.227393034,-0.255164989,-0.384302858,-1.777398613
A,Company 214,Rating agency 3,5/28/2015,Technology,1.568876293,1.3523033,0.610697776,-0.064768334,-0.211311935,-0.299860855,-0.644260799,-0.469873383,0.141591408,0.101901941,0.328682552,-0.034055801,0.264757619,-0.01420139,0.446994893,-0.106424121,0.206303514,-0.0062614
AA,Company 235,Rating agency 3,5/28/2015,Technology,-0.618736484,-0.11035028,0.146769016,0.868556513,-0.366605449,1.984262173,0.985999599,0.252843631,0.716912944,-0.006518011,-0.661053064,0.094514785,0.446223036,0.180784417,0.092671174,0.338588757,0.343381579,-0.185622641
BB,Company 165,Rating agency 3,5/28/2015,Technology,0.165608818,0.694859419,0.461473955,-0.18039462,-1.017426853,-0.266723635,-0.236791699,0.335403391,-0.480581279,0.106386037,0.276710491,0.082857895,-0.593428647,-0.154929531,-0.129467347,-0.355245002,-0.014418262,0.504934375
BBB,Company 193,Rating agency 3,5/28/2015,Miscellaneous,0.003616509,0.15130265,0.579804394,0.191958668,-0.560202172,0.015142593,-0.378779318,-0.375942106,0.97992293,0.005897752,-0.516162398,0.137697478,0.481138365,0.006264921,0.119271139,-0.173729244,-0.056821923,0.212407515
B,Company 224,Rating agency 1,5/29/2015,Health Care,0.096472983,-0.647605171,0.419238755,-0.150231398,1.495705426,0.09338502,-0.022201642,0.778638571,-0.03368948,-0.665996589,2.304552424,0.271101129,0.117379932,0.072214514,0.240396518,0.369440354,-0.273892974,-1.777398613
BB,Company 522,Rating agency 3,5/29/2015,Basic Industries,1.118204171,0.697398253,0.214249161,-0.755090583,-0.823057992,-1.225343533,-0.022201642,0.356863617,-0.216310704,0.017441697,-0.349017777,-0.045346756,-0.50632847,-0.145291283,0.510658078,-0.45601855,-0.48707607,0.258147634
BB,Company 387,Rating agency 3,5/29/2015,Capital Goods,2.942918574,1.821689102,-0.111119903,0.218020632,-0.79499453,0.380251597,0.486732525,0.122588753,-0.555161844,0.073454772,0.143974758,0.154629082,0.35453069,0.023584606,-0.177975248,-0.032409907,-0.202891703,1.102581609
BBB,Company 258,Rating agency 1,5/29/2015,Consumer Durables,-0.514313561,-0.705888031,0.117337424,-0.105456597,-1.051270896,0.07942555,1.258211774,0.640947636,0.121008369,0.45504477,1.072720268,0.124346921,0.227429607,0.043024907,-0.034893256,0.151093404,-0.247671355,0.077812057
A,Company 4,Rating agency 1,06/01/2015,Consumer Non-Durables,-0.005763123,-0.723704839,-0.038032039,-0.300324428,-1.017455533,0.732596118,0.207442827,1.876893782,0.891900938,0.032262056,-0.15022062,0.179785205,0.267312356,-0.071090857,0.096461678,-0.371104881,-0.526419843,0.966154125
A,Company 207,Rating agency 4,06/01/2015,Consumer Non-Durables,0.737929005,0.849079423,0.334093749,0.215608473,0.91990659,1.85671806,0.851598818,0.865862697,0.586504555,0.085147899,1.521029271,0.1428525,0.620196475,0.023495059,0.14855662,-0.184326116,-0.183881882,-0.11194576
B,Company 65,Rating agency 4,06/01/2015,Energy,-0.246994224,-2.597062787,-0.73751072,-0.374741658,-1.462322969,0.082445569,0.297823733,1.876893782,1.286180124,0.123573157,0.370157675,-0.124705865,0.344779168,0.21197159,-0.069088879,0.531333108,-0.566733556,1.935921039
BBB,Company 375,Rating agency 1,06/02/2015,Basic Industries,0.843229077,0.997829231,0.705003094,-0.09547985,-0.356462393,0.011407438,-0.632530611,0.163017896,-0.289891468,-0.013503851,-0.812937092,0.189179859,0.626409297,-0.086192401,0.255117582,-0.572370518,-0.266589629,0.926113841
BBB,Company 377,Rating agency 3,06/02/2015,Consumer Durables,0.054706537,-1.180904735,0.406428991,-0.027630168,-0.711128925,0.216508965,-0.217935722,0.445662659,-0.017640522,-0.027003756,-1.016091122,0.037844286,-0.281022775,-0.083357982,0.144640862,0.296677227,-0.356497678,0.078251416
A,Company 49,Rating agency 1,06/03/2015,Public Utilities,-0.917868573,-3.470670221,-0.070171752,0.143193291,1.486456913,-0.263169462,-0.552197951,-0.920964783,-1.408837598,0.114087146,0.370405894,0.199720271,-0.647755815,-0.185029524,0.017329554,0.067292278,0.154058688,-1.777398613
A,Company 204,Rating agency 1,06/03/2015,Public Utilities,-0.727828618,-1.089932649,0.287615244,0.334701937,1.528349076,-0.286209191,-0.129859619,-0.758968622,-1.508164966,0.095781443,0.295892039,0.185472965,-0.730663569,-0.183444539,0.055058991,-0.141898262,-0.062515344,-1.777398613
AA,Company 347,Rating agency 1,06/03/2015,Public Utilities,0.551159107,0.823270765,-0.451390691,0.348976078,1.480126558,-0.009089085,-0.209170867,-0.662577346,-1.211875013,0.053380398,-0.027919324,0.193591834,0.167681209,-0.043630827,0.101142557,-0.15390634,0.399821955,-1.777398613
B,Company 169,Rating agency 3,06/03/2015,Technology,-1.959326983,-0.168761785,-0.889383834,-0.240214905,0.537986471,-0.267090426,-0.797845526,0.466510524,0.761548998,0.019917569,-0.330410144,0.14435953,-7.131213658,-0.196126324,-0.186285988,-0.738575344,-0.613844586,0.335107326
BB,Company 431,Rating agency 4,06/03/2015,Technology,-0.421825573,-0.134030496,0.194896674,-0.332970061,-1.388508791,0.036595224,0.16414895,1.296515139,0.877818209,0.330556148,0.916388251,-0.056333869,0.10600839,-0.099422425,-0.023705236,-0.451011523,-0.479951275,0.091689147
A,Company 43,Rating agency 1,06/04/2015,Finance,0.102272322,0.551333237,0.8746042,0.236992286,1.504338961,0.552843691,0.382415713,0.158790732,1.099690183,0.033021745,-0.19439106,0.111049519,0.445822224,-0.008318771,0.107361678,-0.20273931,-0.116304868,-1.705330056
